[0509/103511.694:WARNING:render_frame_host_impl.cc(2751)] OnDidStopLoading was called twice.
", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162559.962:INFO:CONSOLE(118)] "Wed May 09 2018 16:25:59 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

INFO sip:roq98ofc@127.0.0.1:58216;transport=wss;ob SIP/2.0
CSeq: 2 INFO
From: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
To: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
Call-ID: itll7qifs1ldgqg6mnbg
Max-Forwards: 69
Via: SIP/2.0/WSS 172.18.23.150:443;branch=z9hG4bK43fa031d-8289-41ca-9bc8-d724772aebee_6772d868_188-14711879874612863796
Content-Type: application/room-signaling+json
Recv-Info: room-signaling
Info-Package: room-signaling
Supported: room-signaling
User-Agent: Twilio Gateway
X-Twilio-CallSid: CAb95311787cb181c768bc2f3886b29a09
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 1229

{"version":1,"type":"update","sid":"RMb2a41e761e3c70fdf71a83bbc20f227a","name":"RMb2a41e761e3c70fdf71a83bbc20f227a","participant":{"sid":"PAb67a11d1311fbf4189a59256d7799ddf","identity":"BhanuShree","tracks":[{"kind":"audio","priority":"medium","id":"211f8554-d292-4244-8584-0661cdbbd1c8","enabled":true,"sid":"MTa46a72348c55d0e8c2e8d0ede3d3f7de","name":"211f8554-d292-4244-8584-0661cdbbd1c8","state":"ready"},{"kind":"video","priority":"medium","id":"27b02baa-72fb-4286-9a9b-c14e04733fb5","enabled":true,"sid":"MT0c20c1895f0c2a56fd66038639f154f9","name":"27b02baa-72fb-4286-9a9b-c14e04733fb5","state":"ready"}],"revision":1,"state":"connected"},"participants":[],"recording":{"enabled":true,"revision":1},"subscribe":{"revision":1,"unsubscribe":[]},"subscribed":{"revision":1,"tracks":[]},"published":{"revision":1,"tracks":[{"kind":"audio","priority":"medium","id":"211f8554-d292-4244-8584-0661cdbbd1c8","enabled":true,"sid":"MTa46a72348c55d0e8c2e8d0ede3d3f7de","name":"211f8554-d292-4244-8584-0661cdbbd1c8","state":"ready"},{"kind":"video","priority":"medium","id":"27b02baa-72fb-4286-9a9b-c14e04733fb5","enabled":true,"sid":"MT0c20c1895f0c2a56fd66038639f154f9","name":"27b02baa-72fb-4286-9a9b-c14e04733fb5","state":"ready"}]}}
", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162559.970:INFO:CONSOLE(118)] "Wed May 09 2018 16:25:59 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

SIP/2.0 200 OK
Via: SIP/2.0/WSS 172.18.23.150:443;branch=z9hG4bK43fa031d-8289-41ca-9bc8-d724772aebee_6772d868_188-14711879874612863796
To: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
From: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
Call-ID: itll7qifs1ldgqg6mnbg
CSeq: 2 INFO
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162559.974:INFO:CONSOLE(118)] "Wed May 09 2018 16:25:59 GMT-0500 (Central Daylight Time) | sip.transaction.nist | Timer J expired for non-INVITE server transaction z9hG4bK43fa031d-8289-41ca-9bc8-d724772aebee_6772d868_188-14711879874612863796", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162600.660:WARNING:bitrate_prober.cc(127)] Probe delay too high (next_ms:3192487374, now_ms: 3192487379)
[0509/162600.694:WARNING:bitrate_prober.cc(127)] Probe delay too high (next_ms:3192487402, now_ms: 3192487412)
[0509/162600.720:WARNING:bitrate_prober.cc(127)] Probe delay too high (next_ms:3192487406, now_ms: 3192487439)
[0509/162626.251:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:26 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162626.287:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:26 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162631.186:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:31 GMT-0500 (Central Daylight Time) | sip.transaction.ict | Timer B expired for INVITE client transaction z9hG4bK31707", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162631.537:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:31 GMT-0500 (Central Daylight Time) | sip.transaction.ict | Timer M expired for INVITE client transaction z9hG4bK31707", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162654.862:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:54 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162654.899:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:54 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162659.580:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:59 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.23.150:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 0kkuugdjkjc6.invalid;branch=z9hG4bK5047686
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
Call-ID: itll7qifs1ldgqg6mnbg
CSeq: 2384 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162659.623:INFO:CONSOLE(118)] "Wed May 09 2018 16:26:59 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 2384 UPDATE
Call-ID: itll7qifs1ldgqg6mnbg
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
Via: SIP/2.0/WSS 127.0.0.1:58216;branch=z9hG4bK5047686;rport=58216
Server: Twilio
Contact: <sip:172.18.23.150:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CAb95311787cb181c768bc2f3886b29a09
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162722.507:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:22 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162722.539:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:22 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162748.203:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:48 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:




", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162748.239:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:48 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket message with CRLF Keep Alive response", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162759.572:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:59 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

UPDATE sip:172.18.23.150:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 0kkuugdjkjc6.invalid;branch=z9hG4bK2988259
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
Call-ID: itll7qifs1ldgqg6mnbg
CSeq: 2385 UPDATE
Session-Expires: 120
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162759.611:INFO:CONSOLE(118)] "Wed May 09 2018 16:27:59 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 2385 UPDATE
Call-ID: itll7qifs1ldgqg6mnbg
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
Via: SIP/2.0/WSS 127.0.0.1:58216;branch=z9hG4bK2988259;rport=58216
Server: Twilio
Contact: <sip:172.18.23.150:443;transport=wss>
Session-Expires: 120
X-Twilio-CallSid: CAb95311787cb181c768bc2f3886b29a09
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.595:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/162812.602:WARNING:audio_sync_reader.cc(177)] ASR: No room in socket buffer.: The pipe is being closed. (0xE8)
[0509/162812.610:WARNING:rtp_rtcp_impl.cc(388)] Failed to send RTCP BYE
[0509/162812.602:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.611:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.612:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.613:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.613:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.615:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.615:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.621:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.623:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.624:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.625:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.627:INFO:CONSOLE(276)] "Left", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (276)
[0509/162812.628:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.628:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.629:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.630:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.ua | user requested closure...", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.631:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.ua | closing registerContext", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.632:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.registercontext | already unregistered", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.633:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.ua | closing session itll7qifs1ldgqg6mnbgco1th0vlhu", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.633:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.inviteclientcontext | terminating Session", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.638:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.transport | sending WebSocket message:

BYE sip:172.18.23.150:443;transport=wss SIP/2.0
Via: SIP/2.0/WSS 0kkuugdjkjc6.invalid;branch=z9hG4bK163020
Max-Forwards: 70
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
Call-ID: itll7qifs1ldgqg6mnbg
CSeq: 2386 BYE
Supported: outbound, room-signaling, timer
User-Agent: SIP.js/0.7.7
Content-Length: 0


", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.639:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.inviteclientcontext | closing INVITE session itll7qifs1ldgqg6mnbgco1th0vlhu", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.640:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.641:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/162812.641:INFO:user_input_monitor_win.cc(157)] RegisterRawInputDevices() failed for RIDEV_REMOVE: The parameter is incorrect. (0x57)
[0509/162812.645:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.dialog | dialog itll7qifs1ldgqg6mnbg3h0pob7nth80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee deleted", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.660:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.transport | received WebSocket text message:

SIP/2.0 200 OK
CSeq: 2386 BYE
Call-ID: itll7qifs1ldgqg6mnbg
From: <sip:dd01a195-acc0-4829-84a8-e5c2316778b7@endpoint.twilio.com>;tag=3h0pob7nth
To: <sip:orchestrator@endpoint.twilio.com>;tag=80305143_6772d868_43fa031d-8289-41ca-9bc8-d724772aebee
Via: SIP/2.0/WSS 127.0.0.1:58216;branch=z9hG4bK163020;rport=58216
Server: Twilio
Supported: room-signaling
Content-Type: application/room-signaling+json
X-Twilio-CallSid: CAb95311787cb181c768bc2f3886b29a09
X-Twilio-LegInfo: external
X-Twilio-TlsVerify: true
Content-Length: 1195

{"version":1,"type":"disconnected","sid":"RMb2a41e761e3c70fdf71a83bbc20f227a","name":"RMb2a41e761e3c70fdf71a83bbc20f227a","participant":{"sid":"PAb67a11d1311fbf4189a59256d7799ddf","identity":"BhanuShree","tracks":[{"kind":"audio","priority":"medium","id":"211f8554-d292-4244-8584-0661cdbbd1c8","enabled":true,"sid":"MTa46a72348c55d0e8c2e8d0ede3d3f7de","name":"211f8554-d292-4244-8584-0661cdbbd1c8","state":"ready"},{"kind":"video","priority":"medium","id":"27b02baa-72fb-4286-9a9b-c14e04733fb5","enabled":true,"sid":"MT0c20c1895f0c2a56fd66038639f154f9","name":"27b02baa-72fb-4286-9a9b-c14e04733fb5","state":"ready"}],"revision":1,"state":"connected"},"participants":[],"recording":{"enabled":true,"revision":1},"subscribe":{"revision":1,"unsubscribe":[]},"published":{"revision":1,"tracks":[{"kind":"audio","priority":"medium","id":"211f8554-d292-4244-8584-0661cdbbd1c8","enabled":true,"sid":"MTa46a72348c55d0e8c2e8d0ede3d3f7de","name":"211f8554-d292-4244-8584-0661cdbbd1c8","state":"ready"},{"kind":"video","priority":"medium","id":"27b02baa-72fb-4286-9a9b-c14e04733fb5","enabled":true,"sid":"MT0c20c1895f0c2a56fd66038639f154f9","name":"27b02baa-72fb-4286-9a9b-c14e04733fb5","state":"ready"}]}}
", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.671:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:12 GMT-0500 (Central Daylight Time) | sip.transport | closing WebSocket wss://endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162812.701:WARNING:audio_sync_reader.cc(195)] AudioSyncReader::Read timed out, audio glitch count=10
[0509/162814.714:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:14 GMT-0500 (Central Daylight Time) | sip.transport | WebSocket disconnected (code: 1006)", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162814.715:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:14 GMT-0500 (Central Daylight Time) | sip.transport | WebSocket abrupt disconnection", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/162814.716:INFO:CONSOLE(118)] "Wed May 09 2018 16:28:14 GMT-0500 (Central Daylight Time) | sip.ua | connection state set to 1", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/164401.722:ERROR:broker_win.cc(134)] Error sending sync broker message
[0510/093502.479:ERROR:cache_util_win.cc(20)] Unable to move the cache: 5
[0510/093502.491:ERROR:cache_util.cc(134)] Unable to move cache folder C:\Users\bhanushree.rajanna\AppData\Local\CefSharp\Cache\GPUCache to C:\Users\bhanushree.rajanna\AppData\Local\CefSharp\Cache\old_GPUCache_000
[0510/093502.507:ERROR:disk_cache.cc(169)] Unable to create cache
[0510/093502.507:ERROR:shader_disk_cache.cc(601)] Shader Cache Creation failed: -2
[0510/093502.767:ERROR:cache_util_win.cc(20)] Unable to move the cache: 5
[0510/093502.806:ERROR:cache_util.cc(134)] Unable to move cache folder C:\Users\bhanushree.rajanna\AppData\Local\CefSharp\Cache\Cache to C:\Users\bhanushree.rajanna\AppData\Local\CefSharp\Cache\old_Cache_000
[0510/093502.868:ERROR:disk_cache.cc(169)] Unable to create cache
[0510/093509.203:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | configuration parameters after validation:", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.205:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · viaHost: "7q83hj20c6kp.invalid"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.217:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · uri: sip:1cce9722-63f7-4e74-a126-3ce31e4a78cb@endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.224:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · wsServers: [{"ws_uri":"wss://endpoint.twilio.com","sip_uri":"<sip:endpoint.twilio.com;transport=ws;lr>","weight":0,"status":0,"scheme":"WSS"}]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.225:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · password: NOT SHOWN", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.226:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · registerExpires: 600", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.227:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · register: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.236:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · registrarServer: sip:endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.239:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerMaxReconnection: 3", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.246:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerReconnectionTimeout: 4", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.246:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMinInterval: 2", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.252:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMaxInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.253:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · keepAliveInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.255:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · extraSupported: ["room-signaling","timer"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.256:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · usePreloadedRoute: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.259:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · userAgentString: "SIP.js/0.7.7"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.261:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · iceCheckingTimeout: 5000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.262:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · noAnswerTimeout: 60000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.262:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · stunServers: ["stun:stun.l.google.com:19302"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.262:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · turnServers: []", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.264:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · traceSip: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0510/093509.270:INFO:CONSOLE(118)] "Thu May 10 2018 09:35:09 GMT-0500 (Central Daylight Time) | sip.ua | · hackViaTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
